Price,Year,Home_size,Parcel_size,Beds,Age,Pool,X_coord,Y_coord,cbd_dist
258.783,2002,2733,9174,4,0,1,509061.7,1467406,20935.52
258.797,2004,2944,15751,4,5,1,507995.1,1585087,18371.31
258.82,2003,2265,6112,3,1,1,607230.9,1517008,22472.1
258.855,2003,2813,6260,5,0,1,509446.0,1466974,21014.09
258.931,2003,2579,18526,4,4,1,489158.2,1602777,25898.39
258.949,2003,3479,11051,4,0,0,492150.6,1553845,14737.68
259.03,2001,2516,10512,3,7,1,499491.9,1522157,11108.56
259.032,2000,2223,7129,5,0,1,514317.7,1480756,16563.99
259.127,2001,2284,9358,4,0,1,600450.6,1529206,20000.72
259.248,2001,2433,10615,4,11,1,538154.3,1560157,8911.68
259.336,2003,3759,9211,5,8,0,495354.8,1522539,12309.3
259.36,2000,3081,10154,5,0,0,601406.0,1525205,20362.84
259.402,2004,2010,17270,3,10,0,499584.4,1510684,12412.03
259.524,2002,2731,19475,4,0,0,450481.5,1532214,25704.9
259.529,2004,3114,15225,4,10,1,504795.5,1589155,19917.68
259.544,2005,2496,10200,4,11,1,632032.9,1517499,29903.88
259.597,2003,3984,7200,5,1,0,461102.5,1520292,22706.45
259.945,2004,2353,43680,3,7,0,615497.6,1550420,25272.51
259.968,2004,2096,10943,3,37,0,540760.8,1525925,2396.27
260.026,2002,3222,20499,4,0,0,488378.0,1605895,26828.75
260.049,2004,2712,8826,4,8,0,551450.9,1512429,7614.79
260.079,2003,2589,9481,4,0,0,585115.9,1476443,22628.09
260.136,2000,2750,10444,4,0,1,598029.5,1522349,19438.37
260.237,2000,2997,14089,4,2,1,495800.2,1485892,18198.8
260.362,2003,2676,13413,4,0,0,575813.8,1510627,13956.87
260.471,2001,3047,11725,5,0,1,450760.6,1531532,25617.95
260.529,2003,3185,7764,4,0,0,581113.9,1520053,14496.6
260.541,2000,3051,18889,5,0,1,581876.1,1528731,14350.95
260.585,2004,2928,15383,4,0,0,487316.7,1606649,27195.17
260.626,2002,3158,13844,4,0,0,572685.4,1523109,11786.55
260.642,2001,2641,11052,5,23,0,545859.4,1565309,10951.75
260.676,2004,2774,7200,4,0,0,473254.0,1501802,20778.9
260.679,2004,3044,8866,4,2,0,569333.3,1507461,12741.75
260.68,2002,2927,10410,5,0,1,511700.2,1467176,20713.08
260.789,2004,2322,7200,4,0,1,569755.3,1502638,13728.84
260.799,2002,2200,11262,3,42,0,536548.6,1526165,1590.84
260.965,2004,2228,9629,4,9,0,497954.1,1484132,18195.54
261.072,2002,2096,8707,3,42,0,537446.0,1532391,887.47
261.112,2005,2484,20107,4,19,0,496469.5,1505580,14039.02
261.19,2001,3912,10657,4,6,1,495667.3,1524292,12113.68
261.252,2000,1912,12577,3,5,0,544422.4,1544793,5093.49
261.398,2003,2924,10324,3,0,0,607980.9,1520157,22534.82
261.557,2002,1900,15116,2,32,0,540918.9,1525753,2467.09
261.694,2003,2604,10929,5,3,1,511153.8,1463551,21809.63
261.697,2000,3180,14563,3,0,1,486592.1,1526643,14762.4
261.728,2001,3180,14460,4,0,0,476304.9,1525249,17923.13
261.828,2003,3023,6000,4,0,0,472492.2,1500938,21102.11
261.865,2000,2465,10140,4,0,1,602368.6,1526246,20629.87
261.951,2001,2746,13438,4,7,1,497982.0,1507515,13331.67
262.248,2002,3232,12546,5,2,1,485540.4,1526997,15072.17
262.257,2001,2692,13703,4,7,1,496938.5,1525119,11690.17
262.415,2002,3578,9368,5,0,1,479661.8,1530874,16811.64
262.595,2003,3875,8337,4,6,1,598049.6,1527522,19291.62
262.628,2005,2597,11852,4,39,0,544040.1,1514743,5717.96
262.925,2001,2258,11579,4,1,1,549145.4,1502516,9739.21
263.089,2002,2459,10807,4,11,1,497656.2,1511450,12813.19
263.16,2003,2816,8623,4,5,1,552237.1,1512336,7796.81
263.343,2005,1475,5996,3,17,0,523802.9,1462324,21223.11
263.386,2001,2237,21027,3,17,1,495077.7,1499134,15543.74
263.479,2004,2784,7245,5,0,1,510179.1,1467490,20786.29
263.628,2000,3325,36401,4,0,1,488970.4,1598804,24917.88
263.659,2004,3355,6600,4,0,0,587539.1,1522637,16263.96
263.753,2003,3240,11285,5,2,0,451198.7,1532054,25486.6
263.862,2004,2172,10028,4,14,1,498183.9,1524194,11364.24
263.897,2003,2757,8389,4,0,0,469820.7,1505895,21246.33
263.902,2003,2489,11454,4,6,1,523299.8,1464797,20505.21
263.987,2004,2694,10723,4,0,0,476941.1,1553273,18889.88
264.051,2003,2595,16511,4,0,0,487141.2,1589353,22940.39
264.097,2005,3144,6569,6,2,1,604409.4,1533522,21211.51
264.103,2001,3412,99677,6,29,1,496081.4,1545991,12650.47
264.201,2003,2668,8820,4,5,0,556770.4,1543781,7719.5
264.328,2002,3199,14205,5,0,1,477934.1,1502646,19384.46
264.335,2005,3289,11687,3,26,1,495834.9,1502974,14651.02
264.459,2001,3340,9916,4,5,1,517208.8,1468442,19832.17
264.46,2003,2313,5324,3,0,0,496717.1,1494766,16045.36
264.496,2002,2568,11216,3,0,0,478941.9,1524676,17142.89
264.587,2004,2582,10200,4,9,1,596798.4,1524072,19000.55
264.62,2002,2841,10970,4,2,0,596492.8,1521066,19033.52
264.628,2004,2071,9985,3,36,1,543956.2,1563024,10116.9
264.735,2001,2765,10817,4,0,0,529375.8,1463634,20623.27
264.794,2000,3518,52573,5,17,1,487870.3,1521553,14602.9
264.886,2004,2676,13305,4,0,0,576843.3,1487768,18388.26
265.051,2004,3078,10317,4,0,0,608153.7,1520010,22593.51
265.085,2001,2252,46390,3,13,0,543680.5,1509134,7214.38
265.177,2004,2645,10318,4,0,0,461096.9,1522816,22609.43
265.21,2002,3864,9000,4,1,0,576039.6,1551799,14050.02
265.267,2004,2224,13543,4,10,1,500336.6,1486710,17129.57
265.326,2005,2995,8726,4,1,0,465561.5,1539966,21280.27
265.33,2004,2042,10999,3,0,0,464280.3,1511509,22311.37
265.378,2002,3110,11050,5,0,0,474605.6,1524979,18446.28
265.538,2002,3210,9256,4,0,0,616617.8,1539368,25045.64
265.543,2004,2407,13296,4,16,1,497235.9,1486947,17670.03
265.746,2003,3777,7503,5,0,1,460659.3,1520605,22826.48
265.787,2003,3356,8626,5,0,1,574542.0,1521344,12457.81
265.797,2000,2725,11896,4,1,1,510197.3,1460636,22744.18
265.853,2003,2404,18597,4,21,0,498195.7,1516051,12068.93
265.881,2003,3213,12876,4,0,0,465298.1,1504742,22658.79
265.91,2004,2394,8501,4,8,0,495064.9,1521723,12450.33
266.061,2001,3593,12317,4,0,1,481251.6,1529521,16334.15
266.064,2004,2658,8399,4,5,1,598895.3,1534054,19539.3
266.115,2000,1817,8442,3,15,1,537702.2,1522360,2801.76
266.122,2003,2285,37977,4,0,1,465065.5,1506077,22647.61
266.324,2000,3355,15300,4,0,1,490395.6,1602288,25571.06
266.353,2004,2370,11450,4,7,1,496523.4,1523579,11896.52
266.446,2002,2995,35322,3,6,0,502320.0,1588655,20142.62
266.468,2005,1780,9038,3,45,0,527481.7,1542265,4074.35
266.689,2003,3520,7201,4,1,1,585176.3,1479512,21961.85
266.787,2004,3879,6299,5,1,0,575752.3,1512020,13755.55
266.914,2005,1952,9173,3,5,1,551062.9,1547952,7129.84
266.937,2004,3036,6960,4,0,0,479919.6,1525242,16827.8
267.05,2003,2209,11203,3,33,0,538490.8,1544526,4240.37
267.172,2002,2445,8352,4,7,1,496193.2,1522131,12087.26
267.332,2003,2873,10053,4,0,0,470153.1,1506798,21053.6
267.338,2004,1968,3562,3,0,0,534766.7,1543098,3656.5
267.369,2003,2649,9000,3,2,1,576008.6,1551946,14061.7
267.375,2004,2274,8345,3,10,0,497033.2,1484412,18303.61
267.466,2004,3321,12309,5,0,0,484503.2,1602654,26656.49
267.578,2002,3282,16233,4,4,1,542371.8,1499130,10007.4
267.594,2005,2002,10055,3,33,0,482840.6,1514356,16643.92
267.759,2000,2417,9289,4,0,0,554316.9,1546921,7646.99
267.822,2000,3073,11127,5,0,0,494644.3,1484252,18807.15
267.918,2000,2561,11156,4,3,1,492343.2,1507279,14842.87
267.946,2002,2597,8971,4,0,1,479875.3,1530042,16749.55
267.95,2001,2140,11554,3,13,0,528915.4,1534565,2090.67
268.024,2005,2538,6174,4,5,1,543346.4,1465396,20186.25
268.049,2003,3816,7353,4,0,1,597273.6,1534527,19053.07
268.143,2002,3621,10354,4,3,1,487108.1,1539454,14763.86
268.247,2001,3281,19582,4,0,1,487301.0,1600837,25716.12
268.301,2004,3476,8460,5,0,0,610584.4,1523588,23193.3
268.325,2001,4426,9330,5,0,0,607735.0,1516332,22663.05
268.413,2004,2150,9506,3,14,1,518791.4,1461631,21723.55
268.422,2002,3457,10738,4,0,0,603630.2,1526603,21005.9
268.504,2004,2550,10261,3,20,1,551530.9,1525365,5378.35
268.615,2003,2645,11641,4,3,1,582426.3,1527612,14539.29
268.62,2002,2867,9374,4,0,0,588059.4,1519110,16623.11
268.626,2000,3652,9901,4,2,1,485883.3,1539175,15117.52
268.716,2000,2213,14875,3,8,0,482747.3,1514518,16655.96
268.835,2002,3205,17211,5,0,1,615894.3,1540334,24857.9
268.998,2004,2556,10486,3,36,0,544347.2,1563327,10238.88
269.086,2003,2805,17759,3,4,1,475285.7,1526656,18195.3
269.089,2004,2580,7875,4,6,1,533016.5,1474073,17384.08
269.229,2004,2409,14943,4,20,1,494619.1,1487930,17976.83
269.485,2003,3098,5651,4,0,1,544105.7,1467758,19504.89
269.506,2000,2707,10952,4,0,1,510950.8,1465415,21295.42
269.521,2002,1496,5071,5,3,0,536217.4,1532135,526.28
269.742,2000,2755,31241,4,16,1,493485.0,1508181,14405.12
269.766,2005,1462,735,3,7,0,538395.1,1530446,1102.36
269.825,2004,2476,22205,3,2,0,575603.2,1487270,18238.05
269.835,2002,2731,7132,4,0,1,608326.4,1517020,22799.29
270.03,2004,2480,8504,4,5,1,599650.3,1530266,19750.17
270.045,2004,2868,8353,4,0,1,598900.4,1535040,19557.02
270.184,2004,3423,11571,5,0,0,467046.1,1517763,21051.25
270.209,2003,2467,12490,4,23,0,542487.4,1548960,5920.76
270.374,2003,2599,11898,4,9,1,549690.9,1506818,8673.32
270.9,2001,2496,12109,4,3,1,508137.0,1587331,18967.39
270.997,2001,3436,9796,4,0,0,600379.8,1530581,19971.45
271.032,2001,2553,13091,4,2,1,469384.4,1519982,20228.55
271.089,2003,2965,7499,3,0,1,585022.9,1519293,15708.93
271.163,2004,3324,8107,5,4,0,600481.3,1522938,20155.69
271.197,2004,2312,9140,4,2,1,570698.3,1502703,13937.49
271.417,2004,2145,7295,3,0,0,611648.0,1521291,23594.19
271.442,2003,3373,20652,5,2,0,573175.1,1523615,11902.08
271.577,2005,1956,7199,4,7,1,505343.3,1511798,10739.58
271.615,2000,2118,14345,5,0,1,601551.3,1525671,20394.92
271.75,2002,2999,12653,5,0,1,474289.4,1524857,18545.59
271.774,2001,3210,10767,5,0,0,511554.6,1467120,20744.46
271.862,2004,1953,10125,4,44,0,537272.3,1545633,4488.32
271.871,2001,3769,71219,5,50,1,533275.3,1507484,7216.88
272.136,2004,2813,7788,4,0,0,469333.0,1506567,21312.27
272.252,2003,2570,12502,4,16,1,498754.2,1512137,12419.56
272.422,2004,2364,11388,4,9,0,497446.4,1483487,18445.46
272.454,2002,1802,21106,3,17,1,548517.1,1559067,9487.14
273.002,2001,3249,14335,5,0,1,469187.4,1520027,20285.42
273.027,2002,3364,16507,4,0,0,477698.6,1503108,19386.34
273.055,2004,3788,8233,5,10,1,490835.0,1587970,21909.73
273.113,2005,2894,5500,4,2,0,605046.0,1524998,21473.19
273.12,2003,3000,5998,5,0,0,472872.9,1501362,20941.5
273.173,2003,2284,11394,4,14,0,544657.9,1563642,10357.84
273.204,2005,2682,10435,5,1,0,587676.0,1523497,16265.76
273.213,2000,2305,14351,4,34,0,546574.5,1558851,9181.79
273.34,2000,3945,10724,4,0,0,459063.1,1522630,23231.58
273.356,2002,2826,11346,4,5,1,517493.1,1461071,21981.61
273.419,2004,3168,11137,4,0,0,610944.5,1514341,23745.27
273.453,2002,2208,6380,4,0,1,481018.1,1525424,16489.1
273.482,2003,2859,9634,5,4,1,526509.4,1463343,20799.83
273.499,2003,1803,9347,3,21,0,551642.4,1546884,7025.37
273.637,2003,2698,9359,4,3,1,511489.3,1465399,21244.61
273.65,2004,2878,7922,4,0,1,601716.1,1519095,20703.58
273.777,2002,2821,10309,4,0,0,512148.7,1466373,20897.89
273.824,2003,4312,12575,4,7,0,549443.6,1551420,7625.78
273.934,2000,4032,19807,4,12,1,481527.9,1588899,23958.44
273.978,2004,2363,3231,3,1,0,496095.0,1495183,16096.31
274.01,2000,3219,13570,4,0,1,485564.3,1526532,15077.34
274.178,2002,2652,6873,5,2,0,535297.4,1540205,2778.43
274.221,2001,2716,11490,4,0,1,508196.6,1584954,18307.9
274.251,2004,3098,12342,4,5,1,581917.8,1528519,14367.03
274.258,2001,2441,16361,4,-2,1,490376.7,1529561,13554.82
274.32,2005,1896,16144,3,28,0,499077.9,1501541,14135.62
274.342,2004,3807,12050,5,0,0,490838.8,1553934,15104.2
274.609,2004,2392,11055,4,6,0,548521.0,1502520,9654.29
274.654,2002,2138,11964,4,14,0,490571.7,1504878,15675.82
274.674,2003,3314,10063,5,0,1,469496.9,1506950,21224.83
274.728,2004,2629,15954,4,13,1,504137.6,1524540,9564.83
274.847,2002,3903,8652,4,0,1,569250.0,1502639,13606.71
274.903,2001,2484,46584,4,13,1,498617.3,1487760,17209.3
274.932,2001,2607,32120,4,7,1,484584.1,1492600,19288.44
274.977,2002,3433,7332,4,0,1,602940.4,1521192,20969.42
275.057,2003,2401,7345,4,3,0,493997.9,1482950,19236.91
275.064,2004,2826,12117,4,0,0,529091.2,1462805,20881.96
275.162,2003,2855,10121,4,0,1,575955.5,1551387,13971.09
275.321,2001,2981,10593,4,0,1,600543.8,1530576,20021.46
275.35,2003,2800,8988,3,0,0,570753.4,1501333,14213.3
275.368,2003,1271,7910,2,15,0,532599.1,1537718,2129.16
275.514,2004,3563,7200,5,2,0,459835.2,1523139,22980.9
275.728,2004,3025,10625,5,3,0,475612.3,1523438,18195.69
275.779,2001,3353,29378,4,0,1,488356.8,1598754,25010.67
275.814,2002,2606,11905,4,0,1,481635.3,1523343,16381.45
275.854,2004,1584,9576,3,29,0,549866.3,1548239,6946.25
275.942,2003,3876,9718,4,0,0,585504.3,1480616,21792.94
275.957,2003,1709,5673,3,0,0,550219.7,1536613,4979.2
275.998,2003,3095,9629,5,0,1,615769.1,1539342,24787.54
276.059,2004,2903,7024,4,0,1,484503.2,1487899,20210.28
276.141,2002,2892,11543,4,0,0,489912.5,1521238,14013.94
276.353,2000,3350,9177,5,0,1,599212.4,1531364,19615.31
276.572,2001,2117,12577,3,0,1,478672.4,1495465,20266.41
276.581,2002,2708,11887,4,48,1,539018.4,1542698,3757.25
276.726,2001,2998,12159,5,12,1,498937.2,1505492,13435.72
276.734,2005,2460,13410,4,15,1,550254.0,1512264,7416.07
276.75,2000,3798,16402,5,0,0,468779.1,1519849,20417.16
277.06,2004,3330,10809,4,0,0,584065.1,1481464,21300.31
277.211,2001,2667,13560,4,0,1,603847.1,1528860,21038.39
277.282,2004,3383,8720,4,5,1,599097.8,1531247,19580.28
277.333,2004,2886,8998,4,0,0,492616.6,1554455,14701.65
277.389,2002,2812,11967,4,1,1,602075.1,1527235,20521.17
277.447,2004,2757,8389,4,1,0,469820.7,1505895,21246.33
277.542,2002,2406,13231,4,9,1,493608.0,1488118,18146.86
277.633,2004,3263,10848,5,0,0,529214.3,1463771,20585.64
277.791,2003,3356,10356,4,0,0,587074.9,1523027,16105.74
277.841,2000,2500,7036,3,12,0,536222.8,1522194,2745.59
277.856,2001,2895,10914,4,18,1,543826.4,1514414,5774.61
277.914,2001,3050,12358,3,2,1,601023.8,1526358,20218.71
277.918,2005,2802,7030,4,1,0,579409.1,1519103,14064.31
278.026,2002,2683,46453,3,1,1,597442.5,1476473,25316.17
278.04,2003,1879,10164,3,33,0,492139.5,1499064,16263.95
278.18,2004,3498,9363,5,0,1,528611.5,1463218,20769.6
278.197,2003,1825,8444,3,13,0,537842.8,1522241,2849.82
278.322,2003,3586,10426,4,0,0,584588.4,1519705,15551.62
278.411,2001,3501,11647,5,2,1,601385.8,1525732,20343.17
278.481,2004,3041,7475,4,0,1,610034.6,1523420,23031.76
278.513,2004,2572,11052,4,16,1,522117.9,1462844,21154.53
278.606,2004,3030,8946,5,0,1,619171.8,1538024,25783.21
278.763,2004,2596,9189,4,0,1,605699.9,1525341,21662.98
278.817,2005,1803,91091,4,25,0,587881.0,1536274,16239.28
278.821,2004,2949,11130,5,54,0,539683.1,1544613,4374.94
278.831,2001,3180,11930,4,1,1,485860.6,1526842,14978.98
278.837,2000,3001,8815,5,1,1,509528.2,1459725,23073.6
278.86,2002,3367,13255,4,-1,1,466831.1,1518123,21094.73
278.984,2003,2448,13165,4,33,1,548225.1,1563625,10717.66
279.09,2005,1532,6604,3,20,0,541294.0,1534734,2258.17
279.152,2002,2551,8136,4,0,1,481411.3,1523608,16437.65
279.189,2004,2055,3537,3,0,0,549759.4,1535686,4757.24
279.278,2004,2235,11051,3,11,1,548664.6,1507190,8417.11
279.321,2001,2424,23380,4,8,1,479251.7,1519653,17291.73
279.762,2003,3570,9748,5,0,1,452845.9,1531368,24982.35
279.905,2004,2739,10438,5,3,1,585129.3,1528748,15340.8
280.011,2004,3363,9344,4,0,0,482232.9,1558037,18007.64
280.107,2003,2787,9795,5,0,1,585716.3,1479825,22009.26
280.2,2004,3533,8653,5,4,0,583621.4,1519555,15275.06
280.301,2001,3033,13098,4,1,1,543330.8,1464289,20520.36
280.462,2004,2055,3512,3,0,0,549759.3,1535657,4754.58
280.616,2005,3262,8263,4,2,0,598755.7,1535156,19515.2
280.629,2005,3830,7981,5,12,1,490853.4,1588250,21973.8
280.658,2003,2729,12793,4,0,0,586014.3,1521447,15868.54
280.743,2003,2844,10355,4,0,1,510938.0,1467733,20634.53
280.843,2004,2551,15300,4,0,1,480353.4,1557037,18386.44
281.178,2000,2663,18455,4,13,1,493904.2,1498316,15978.55
281.201,2004,3162,6168,4,0,1,460207.4,1523328,22862.04
281.246,2005,4104,12250,5,1,0,480682.5,1557710,18385.44
281.484,2004,2794,10668,3,2,0,507778.8,1584346,18201.18
281.581,2001,2948,11942,3,7,1,497457.6,1508184,13358.84
281.745,2001,3106,10716,4,0,0,596418.3,1520766,19026.03
281.935,2004,2070,8116,2,42,0,545617.3,1544467,5233.15
281.958,2003,2146,10616,4,37,1,550763.2,1561032,10331.61
281.975,2004,2039,7000,3,0,0,506406.7,1517506,9600.73
282.037,2004,3034,10200,5,9,1,487015.6,1529234,14581.88
282.042,2004,2568,8306,3,0,1,569824.3,1505661,13180.84
282.188,2002,3080,14751,4,0,1,477381.0,1502782,19516.95
282.226,2004,2994,11736,4,3,1,479683.0,1530003,16808.34
282.281,2003,2180,13217,4,8,1,496578.9,1521859,11991.98
282.311,2005,2236,7987,4,4,0,604016.4,1526545,21124.52
282.455,2001,3250,42496,5,0,1,494275.3,1585903,20774.95
282.468,2001,3524,11713,5,0,1,602353.1,1521085,20797.08
282.588,2004,2929,8768,4,0,0,584784.3,1476682,22505.94
282.592,2003,2201,18019,3,3,1,478805.9,1496611,20046.94
282.612,2004,2664,10750,4,0,1,478890.1,1524174,17176.72
282.752,2004,3168,6499,3,0,1,460562.1,1523316,22754.76
282.772,2004,2493,9159,4,7,1,479296.7,1527850,16951.66
283.155,2004,2418,15314,3,8,1,516784.5,1461596,21879.64
283.242,2002,3332,7200,5,1,1,459538.5,1523201,23067.99
283.392,2004,2281,12556,4,18,1,506605.6,1585848,18769.4
283.543,2002,3313,20512,4,0,0,487251.2,1603620,26427.72
283.555,2003,2179,4478,3,0,0,550765.9,1536927,5169.78
283.688,2002,2481,8828,4,7,1,496543.5,1522408,11964.38
283.712,2003,3336,7627,4,0,0,473231.8,1501080,20880.47
283.717,2001,2806,9140,4,0,1,605767.1,1517764,21990.86
283.764,2001,2708,25148,4,0,1,488753.4,1606364,26890.07
283.785,2002,2431,9845,4,0,1,511881.9,1466651,20845.0
283.849,2004,2868,8244,4,0,1,598048.7,1535316,19303.4
284.056,2001,2815,9431,4,0,0,601698.7,1523168,20515.47
284.079,2000,2845,14051,4,3,1,600985.8,1526298,20208.48
284.191,2000,2598,13301,4,5,1,498066.7,1513279,12449.75
284.214,2005,2815,10771,4,6,1,527330.1,1464476,20427.82
284.215,2004,2390,11311,4,0,1,619769.4,1537989,25963.86
284.277,2004,3249,6304,3,0,1,601413.9,1519089,20613.28
284.288,2003,2312,4550,3,0,0,496222.5,1494874,16132.08
284.306,2004,2880,10185,4,9,1,539123.1,1542916,3830.55
284.334,2004,2584,14105,4,4,0,489242.3,1539662,14135.3
284.432,2004,2249,22890,4,10,1,504864.7,1582544,18141.78
284.676,2004,2790,11235,4,6,1,476032.9,1527675,17947.53
284.712,2001,2687,10734,4,3,1,494902.9,1484413,18718.71
284.721,2001,2398,27852,4,3,1,469768.1,1517536,20252.14
284.735,2004,2489,12457,4,23,0,535938.2,1561814,9365.15
284.793,2004,2456,22553,4,7,1,469587.5,1516959,20342.52
285.372,2002,2371,12967,4,34,1,533583.2,1560718,9033.25
285.906,2001,3571,9860,4,0,1,480833.0,1530135,16457.25
285.949,2004,2498,12624,4,0,1,576885.2,1487670,18418.44
286.014,2003,2072,22256,3,18,0,543346.8,1512717,6171.59
286.204,2002,1900,37335,3,24,1,571385.1,1547729,12236.52
286.549,2003,2460,9011,4,9,1,496765.9,1522442,11896.01
286.708,2004,3650,8249,5,3,0,487365.5,1539616,14695.25
286.912,2005,2552,7335,5,7,0,597478.6,1523372,19231.45
286.945,2003,2755,12007,4,0,1,492728.8,1595429,23426.08
287.09,2004,3194,9558,4,14,1,517429.2,1460109,22270.82
287.192,2002,1527,7671,3,1,0,537606.3,1533485,1114.17
287.254,2004,3026,8438,4,0,0,584997.0,1480902,21622.13
287.302,2003,2326,12053,4,19,1,544100.8,1514233,5862.9
287.333,2004,2441,14194,4,15,1,522049.4,1463601,20931.71
287.527,2004,3595,13004,5,0,0,477404.3,1553401,18772.92
287.79,2003,2336,6611,3,3,1,493577.4,1482325,19465.09
287.811,2005,2054,20171,4,20,0,492873.1,1494268,17012.26
288.365,2000,2309,15390,3,1,0,479888.0,1496043,19859.44
288.435,2004,2353,10003,4,3,0,490695.7,1529711,13456.15
288.581,2001,3151,11700,3,0,1,572885.9,1522249,11902.89
288.609,2002,4010,17966,5,9,0,496384.1,1523947,11917.15
288.618,2004,2497,10836,4,0,0,506300.3,1517643,9612.02
288.734,2003,2317,12261,3,38,1,544816.7,1541901,4481.35
289.013,2002,2638,8752,5,4,1,495928.6,1526392,11941.46
289.203,2002,3470,8626,4,0,1,574794.8,1521956,12489.78
289.237,2001,3133,18159,4,6,1,499621.5,1486679,17271.41
289.386,2001,3059,10790,4,0,0,511867.3,1466725,20825.23
289.398,2002,3609,6212,5,0,0,514085.2,1480694,16608.37
289.444,2003,2774,14652,4,0,1,474392.5,1524608,18522.89
289.491,2004,2060,3364,3,1,0,496776.9,1494944,15994.79
289.55,2000,3183,11870,5,0,1,602039.2,1523037,20623.24
289.661,2002,2830,7666,4,0,0,474002.8,1501585,20601.85
289.7,2004,2608,14502,4,11,1,495166.8,1486580,18168.33
289.777,2002,2234,10075,3,8,1,536898.8,1525978,1681.76
290.043,2001,2508,13840,4,10,1,493558.9,1490070,17732.99
290.069,2004,4526,12194,3,5,1,467981.8,1518527,20727.34
290.073,2002,3203,15285,4,0,0,490155.9,1520535,13989.19
290.266,2004,2451,7770,3,11,1,499491.5,1522229,11103.31
290.305,2004,3135,10557,4,6,1,481768.8,1528936,16182.91
290.317,2003,3486,15151,4,0,0,573360.3,1522942,11998.25
290.386,2003,3227,10969,3,0,1,451188.5,1531927,25489.54
290.505,2003,3040,13597,4,0,0,510796.6,1467589,20690.71
290.587,2005,2458,16148,4,21,0,499615.8,1504211,13501.16
290.71,2001,2941,9943,3,-1,1,588155.1,1520071,16589.77
290.764,2003,3482,10402,4,1,0,508287.8,1584532,18180.08
290.783,2001,3245,11794,5,0,1,511642.2,1466880,20804.17
290.94,2002,3591,11533,4,0,1,603775.6,1528642,21018.86
291.14,2003,2636,15370,3,0,0,584857.3,1475345,22822.7
291.242,2003,3160,9930,5,9,1,497153.2,1522492,11777.55
291.259,2004,3660,43559,3,14,1,500542.1,1587805,20192.39
291.274,2004,2479,10699,3,19,1,501089.2,1504473,13097.52
291.606,2000,2486,20223,3,18,0,540155.9,1524455,2593.08
291.719,2003,3783,9610,5,0,1,510977.3,1465973,21133.14
291.805,2004,2900,8731,4,0,0,462934.5,1520998,22125.48
292.308,2005,2909,6466,4,1,0,544861.9,1462761,21044.68
292.408,2002,3575,10335,4,0,0,490422.9,1520795,13891.93
292.508,2003,1877,55120,3,16,1,534333.2,1509170,6687.93
292.577,2003,2717,10200,4,0,1,572508.5,1521871,11817.81
292.692,2004,1980,10456,5,37,0,549740.8,1550499,7454.46
292.746,2002,2424,12859,3,27,1,544510.5,1563453,10289.96
292.795,2002,2503,10924,4,11,1,595716.3,1524655,18653.47
292.905,2003,1738,8678,3,21,0,534543.2,1539860,2671.5
292.922,2004,3592,17679,5,0,0,485574.8,1603376,26651.49
292.934,2000,2768,19295,3,26,0,494083.0,1499815,15654.01
293.025,2004,2373,1067,2,0,0,550978.1,1538081,5358.8
293.157,2002,3750,16287,5,0,1,491808.8,1554214,14882.59
293.249,2005,2594,28569,3,1,0,476367.7,1545703,18362.62
293.335,2002,3739,7470,3,4,1,595238.4,1523188,18561.39
293.375,2003,2605,9843,4,26,1,556497.9,1545899,7993.84
293.676,2002,2898,8865,4,0,0,585847.8,1476755,22710.19
293.929,2004,2526,17295,4,19,1,494674.4,1498841,15695.43
294.082,2003,3603,9987,5,0,0,609234.5,1519001,22966.53
294.185,2002,3080,20042,4,0,1,478158.7,1502793,19303.19
294.208,2005,2118,43579,3,24,0,488969.2,1518923,14459.47
294.217,2002,2695,13582,4,0,0,480607.2,1523621,16679.77
294.333,2001,2943,14223,5,0,1,476152.4,1523837,18017.15
294.345,2002,3170,16516,5,0,0,484967.1,1525640,15285.72
294.441,2002,2582,10200,4,7,1,596798.4,1524072,19000.55
294.538,2004,3564,12287,5,0,0,486115.1,1601294,26036.98
294.713,2001,2930,29145,4,36,1,526084.0,1545772,5206.21
294.74,2003,2878,9750,4,0,0,461149.4,1521925,22625.45
294.899,2004,2776,31846,4,20,0,521011.4,1548610,6798.31
295.445,2004,3245,9644,4,0,0,483472.0,1523741,15810.26
295.773,2003,2338,11210,4,0,0,479192.8,1495033,20204.01
295.855,2002,2774,11213,4,3,1,495424.2,1485806,18293.6
296.188,2003,2990,10156,4,0,0,576982.3,1549188,13974.75
296.259,2004,3413,8881,6,3,1,602591.8,1532403,20648.66
296.269,2002,3526,14680,4,1,0,508087.6,1584660,18242.34
296.363,2004,2521,11981,4,0,0,469079.4,1505416,21509.81
296.616,2004,2348,9581,4,7,0,496228.2,1484428,18455.21
296.722,2003,3286,12043,5,3,1,486165.8,1526712,14889.86
296.735,2002,3371,17774,3,20,1,490803.5,1496450,17072.19
296.819,2004,3910,10374,4,10,0,461150.2,1522871,22591.43
296.881,2000,2908,11116,4,0,1,475770.9,1523239,18155.62
296.951,2004,2389,13661,4,0,1,465112.0,1504712,22715.07
297.051,2002,3563,12143,5,0,0,601583.4,1525327,20413.44
297.08,2004,2321,44109,4,9,1,615033.1,1550283,25125.21
297.213,2002,3168,12161,5,0,0,601632.6,1525381,20426.98
297.265,2004,2323,7400,3,7,1,496478.6,1495657,15912.5
